Z,A,M,HL,DHL,ELP,DELP,EEM,DEEM,EHP,DEHP
60,141,m,62.0,1.0,61011.1,6043.7,695868.0,0.0,0.0,0.0
60,142,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,143,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,144,g,7.22654e+22,5.04911e+21,0.0,0.0,0.0,1653.37,1905200.0,1653.37
60,145,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,146,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,147,g,952128.0,1728.0,270598.0,15500.5,138133.0,0.0,0.0,0.0
60,148,g,9.46708e+25,0.0,1928300.0,1900.0,0.0,0.0,0.0,0.0
60,149,g,6220.8,3.6,502087.0,23779.5,370037.0,0.0,0.0,0.0
60,150,g,2.11431e+26,2.20898e+25,3371380.0,200.0,0.0,0.0,0.0,0.0
60,151,g,746.4,4.2,609028.0,21793.1,843779.0,0.0,0.0,0.0
60,152,g,684.0,12.0,367999.0,0.0,367999.0,0.0,0.0,0.0
60,153,g,31.6,1.0,1153300.0,11533.0,508600.0,0.0,0.0,0.0
60,154,g,25.9,0.2,856200.0,8562.0,550600.0,0.0,0.0,0.0
60,155,g,8.9,0.2,1084600.0,10846.0,1542900.0,0.0,0.0,0.0
60,156,g,5.49,0.07,1230000.0,0.0,1230000.0,0.0,0.0,0.0
60,157,g,2.5,0.5,1668000.0,166800.0,1140000.0,0.0,0.0,0.0
60,158,g,0.7,0.2,1589000.0,158900.0,923900.0,0.538,5.3826,0.538
60,159,g,0.5,0.1,2063000.0,206300.0,1666000.0,51.1,510.9,51.1
60,160,g,0.3,0.06,2100000.0,210000.0,1206000.0,249.0,2492.2,249.0
60,161,g,0.2,0.0,2490000.0,0.0,2490000.0,0.0,0.0,0.0
61,126,g,0.5,0.0,4440000.0,0.0,4440000.0,0.0,0.0,0.0
61,127,g,1.0,0.0,1726670.0,0.0,1726670.0,0.0,270501.0,0.0
61,128,g,1.0,0.3,4043330.0,0.0,4043330.0,0.0,0.0,0.0
61,129,g,3.0,0.0,3096670.0,0.0,3096670.0,0.0,0.0,0.0
61,130,g,2.6,0.2,3708670.0,0.0,3708670.0,0.0,0.0,0.0
61,131,g,6.3,0.8,2676330.0,0.0,2676330.0,0.0,0.0,0.0
61,132,g,6.3,0.7,3817650.0,585530.0,1505960.0,0.0,0.0,0.0
61,133,g,15.0,3.0,2285340.0,0.0,2285340.0,0.0,0.0,0.0
61,133,m,10.0,0.0,1175070.0,0.0,1240270.0,0.0,0.0,0.0
61,134,g,5.0,0.0,3378490.0,49850.2,1780140.0,0.0,0.0,0.0
61,134,m,5.0,0.0,2968670.0,0.0,2968670.0,0.0,0.0,0.0
61,135,g,49.0,3.0,2067170.0,0.0,2067170.0,0.0,0.0,0.0
61,135,m,40.0,3.0,2094670.0,0.0,2094670.0,0.0,0.0,0.0
61,136,g,107.0,6.0,2666330.0,0.0,2666330.0,0.0,0.0,0.0
61,136,m,47.0,2.0,2759670.0,0.0,2759670.0,0.0,0.0,0.0
61,137,g,120.0,0.0,1749090.0,0.0,1749090.0,0.0,0.0,0.0
61,137,m,144.0,6.0,1787310.0,0.0,1787310.0,0.0,0.0,0.0
61,138,g,10.0,2.0,2359330.0,0.0,2359330.0,0.0,0.0,0.0
61,138,m,194.4,3.0,2369330.0,0.0,2369330.0,0.0,0.0,0.0
61,139,g,249.0,3.0,1069720.0,67960.4,939964.0,0.0,0.0,0.0
61,139,m,0.18,0.02,100656.0,2636.12,85190.2,0.0,0.0,0.0
61,140,g,9.2,0.2,2015420.0,18323.5,979251.0,0.0,0.0,0.0
61,140,m,357.0,3.0,979436.0,60151.7,2962910.0,0.0,0.0,0.0
61,141,g,1254.0,3.0,631441.0,9695.61,749141.0,0.0,0.0,0.0
61,142,g,40.5,0.5,1354210.0,14518.4,866037.0,0.0,0.0,0.0
61,142,m,0.002,0.0002,0.0,0.0,883170.0,0.0,0.0,0.0
61,143,g,22982400.0,691200.0,8113.8,702.248,315816.0,0.0,0.0,0.0
61,144,g,31363200.0,1209600.0,16773.3,1201.06,1555590.0,0.0,0.0,0.0
61,145,g,558570000.0,12623000.0,12200.7,882.332,31528.0,0.00135483,0.00650199,0.00135483
61,146,g,174528000.0,1555200.0,94412.9,7808.32,754288.0,0.0,0.0,0.0
61,147,g,82744000.0,189346.0,61761.3,82.6743,4.26428,0.0,0.0,0.0
61,148,g,463968.0,1296.0,728698.0,8553.86,582193.0,0.0,0.0,0.0
61,148,m,3567460.0,11232.0,169928.0,3592.78,1969460.0,0.0,0.0,0.0
61,149,g,191088.0,180.0,366129.0,2375.77,11856.7,0.0,0.0,0.0
61,150,g,9712.8,54.0,767614.0,77185.2,1449650.0,0.0,0.0,0.0
61,151,g,102240.0,144.0,304363.0,33587.5,326653.0,0.0,0.0,0.0
61,152,g,247.2,4.8,1303600.0,130360.0,345400.0,0.0,0.0,0.0
61,152,m,451.2,4.8,915858.0,99936.6,1475710.0,0.0,0.0,0.0
61,152,n,864.0,42.0,728412.0,50997.1,2160790.0,0.0,0.0,0.0
61,153,g,315.0,1.2,662600.0,66260.0,122500.0,0.0,0.0,0.0
61,154,g,103.8,6.0,849100.0,8491.0,1875900.0,0.0,0.0,0.0
61,154,m,160.8,4.2,1337200.0,0.0,1337200.0,0.0,0.0,0.0
61,155,g,41.5,0.2,1061080.0,42716.6,561660.0,0.0,0.0,0.0
61,156,g,26.7,0.1,1205900.0,12059.0,2205600.0,0.0,0.0,0.0
61,157,g,10.56,0.1,1539800.0,15398.0,849000.0,0.0,0.0,0.0
61,158,g,4.8,0.5,2040000.0,0.0,2040000.0,0.0,0.0,0.0
61,159,g,3.0,0.6,1782000.0,178200.0,1160000.0,2.1557,21.557,2.1557
61,160,g,2.0,0.4,1969000.0,196900.0,2500000.0,55.3,553.0,55.3
61,161,g,0.7,0.0,2183330.0,0.0,2183330.0,0.0,0.0,0.0
61,162,g,0.5,0.0,2813330.0,0.0,2813330.0,0.0,0.0,0.0
61,163,g,0.2,0.0,2583330.0,0.0,2583330.0,0.0,0.0,0.0
62,128,g,0.5,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0
62,129,g,0.55,0.1,3566670.0,0.0,3566670.0,0.0,0.0,0.0
62,130,g,1.0,0.0,2630000.0,0.0,2630000.0,0.0,0.0,0.0
62,131,g,1.2,0.2,3180000.0,0.0,3180000.0,0.0,0.0,0.0
62,132,g,4.0,0.3,2153330.0,0.0,2153330.0,0.0,0.0,0.0
62,133,g,2.9,0.17,2760000.0,0.0,2760000.0,0.0,0.0,0.0
62,134,g,10.0,1.0,1547870.0,1486.4,1055610.0,0.0,0.0,0.0
62,135,g,10.3,0.5,2364800.0,0.0,2364800.0,0.0,274.85,0.0
62,135,m,2.4,0.9,2373330.0,0.0,2373330.0,0.0,0.0,0.0
62,136,g,47.0,2.0,1012430.0,232868.0,911689.0,0.0,0.0,0.0
62,137,g,45.0,1.0,1954330.0,0.0,1954330.0,0.0,0.0,0.0
62,137,m,20.0,0.0,2074330.0,0.0,2074330.0,0.0,0.0,0.0
62,138,g,186.0,12.0,1137330.0,0.0,1137330.0,0.0,0.0,0.0
62,139,g,154.2,6.0,1091380.0,43053.5,1458650.0,0.0,0.0,0.0
62,139,m,10.7,0.6,113079.0,0.0,541662.0,0.0,0.0,0.0
62,140,g,889.2,7.2,918002.0,0.0,918002.0,0.0,0.0,0.0
62,141,g,612.0,12.0,685735.0,10824.3,1384900.0,0.0,0.0,0.0
62,141,m,1356.0,12.0,1581750.0,0.0,1582290.0,0.0,0.0,0.0
62,142,g,4349.4,3.0,43310.3,1200.11,105535.0,0.0,0.0,0.0
62,143,g,525.0,3.6,491703.0,4475.81,537180.0,0.0,0.0,0.0
62,143,m,66.0,2.0,3357.59,0.0,755538.0,0.0,0.0,0.0
62,143,n,0.03,0.003,0.0,0.0,2039810.0,0.0,0.0,0.0
62,144,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,145,g,29376000.0,259200.0,29495.2,2112.33,62987.2,0.0,0.0,0.0
62,146,g,3155760000000000.0,252461000000000.0,0.0,0.0,0.0,30000.0,2570510.0,30000.0
62,147,g,3.37659e+18,3.15569e+16,0.0,0.0,0.0,1000.39,2311000.0,1000.39
62,148,g,2.20898e+23,6.31139e+22,0.0,0.0,0.0,1200.46,1986070.0,1200.46
62,149,g,6.31152e+22,0.0,0.0,0.0,0.0,1300.5,1869680.0,1300.5
62,150,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,151,g,2988440000.0,18934200.0,19836.2,129.316,14.3827,0.0,0.0,0.0
62,152,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,153,g,166627.0,4.32,266624.0,5888.26,61397.0,0.0,0.0,0.0
62,153,m,0.0106,0.0003,0.0,0.0,98370.0,0.0,0.0,0.0
62,154,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,155,g,1338.0,12.0,568228.0,13810.1,102571.0,0.0,0.0,0.0
62,156,g,33840.0,720.0,204310.0,27745.1,114170.0,0.0,0.0,0.0
62,157,g,481.8,4.2,838900.0,8389.0,585000.0,0.0,0.0,0.0
62,158,g,318.0,1.8,512100.0,5121.0,590300.0,0.0,0.0,0.0
62,159,g,11.37,0.15,1394370.0,14416.9,430423.0,0.0,0.0,0.0
62,160,g,9.6,0.3,983334.0,0.0,983334.0,0.0,0.0,0.0
62,161,g,4.8,0.8,1600000.0,0.0,1600000.0,0.0,0.0,0.0
62,162,g,2.4,0.5,1300000.0,0.0,1300000.0,0.0,0.0,0.0
62,163,g,1.0,0.0,1910000.0,0.0,1910000.0,0.0,0.0,0.0
62,164,g,0.5,0.0,1640000.0,0.0,1640000.0,0.0,0.0,0.0
62,165,g,0.2,0.0,2253330.0,0.0,2253330.0,0.0,0.0,0.0
63,130,g,0.0011,0.0005,45466.7,0.0,45466.7,0.0,1010790.0,0.0
63,131,g,0.0178,0.0019,434000.0,0.0,434000.0,0.0,828080.0,0.0
63,132,g,0.1,0.0,4250000.0,0.0,4250000.0,0.0,0.0,0.0
63,133,g,0.2,0.0,3283330.0,0.0,3283330.0,0.0,0.0,0.0
63,134,g,0.5,0.2,3893330.0,0.0,3893330.0,0.0,0.0,0.0
63,135,g,1.5,0.2,2890000.0,0.0,2890000.0,0.0,0.0,0.0
63,136,g,3.8,0.3,25135.5,1674.56,1409920.0,0.0,0.0,0.0
63,136,m,3.8,0.3,3515280.0,0.0,3515280.0,0.0,1441.35,0.0
63,137,g,8.4,0.5,2670000.0,0.0,2670000.0,0.0,0.0,0.0
63,138,g,12.1,0.6,3249330.0,0.0,3249330.0,0.0,0.0,0.0
63,139,g,17.9,0.6,2222590.0,0.0,2222590.0,0.0,0.0,0.0
63,140,g,1.51,0.02,3167010.0,191121.0,1254720.0,0.0,0.0,0.0
63,140,m,0.125,0.002,28920.0,0.0,236820.0,0.0,0.0,0.0
63,141,g,40.7,0.7,1860460.0,124823.0,1058960.0,0.0,0.0,0.0
63,141,m,2.7,0.3,276909.0,0.0,359856.0,0.0,0.0,0.0
63,142,g,2.34,0.12,2768240.0,12172.7,1197470.0,0.0,0.0,0.0
63,142,m,73.38,0.48,1776000.0,19499.7,3416410.0,0.0,0.0,0.0
63,143,g,155.4,1.2,1394220.0,39640.4,1100780.0,0.0,0.0,0.0
63,144,g,10.2,0.1,2057120.0,17325.6,1089620.0,0.0,0.0,0.0
63,145,g,512352.0,3456.0,23216.0,739.073,1278130.0,0.0,0.0,0.0
63,146,g,396576.0,2592.0,42277.2,1893.12,2375690.0,0.0,0.0,0.0
63,147,g,2082240.0,51840.0,37011.8,1208.52,438063.0,0.11,63.976,0.11
63,148,g,4708800.0,43200.0,19105.3,851.959,2226760.0,0.000282,0.0252578,0.000282
63,149,g,8043840.0,34560.0,24141.4,1720.67,66019.6,0.0,0.0,0.0
63,150,g,1147390000.0,22464000.0,27211.7,2099.2,1528020.0,0.0,0.0,0.0
63,150,m,46080.0,720.0,307290.0,7074.59,50219.0,0.0,0.0,0.0
63,151,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,152,g,426713000.0,504911.0,125596.0,1229.29,1161350.0,0.0,0.0,0.0
63,152,m,33390.0,32.4,501950.0,28117.0,311086.0,0.0,0.0,0.0
63,152,n,5760.0,180.0,72263.6,6188.08,75505.8,0.0,0.0,0.0
63,153,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,154,g,271421000.0,126228.0,270242.0,3782.97,1244400.0,0.0,0.0,0.0
63,154,m,2784.0,30.0,82497.0,6672.66,74357.5,0.0,0.0,0.0
63,155,g,149990000.0,441797.0,62934.2,1947.48,61290.0,0.0,0.0,0.0
63,156,g,1312420.0,6912.0,453178.0,29517.1,1233740.0,0.0,0.0,0.0
63,157,g,54648.0,108.0,392770.0,41787.8,289883.0,0.0,0.0,0.0
63,158,g,2754.0,12.0,886104.0,46684.0,1270720.0,0.0,0.0,0.0
63,159,g,1086.0,6.0,901976.0,4440.01,287610.0,0.0,0.0,0.0
63,160,g,38.0,4.0,1526200.0,0.0,1526200.0,0.0,0.0,0.0
63,161,g,26.0,3.0,1244230.0,0.0,1244230.0,0.0,0.0,0.0
63,162,g,10.6,1.0,1879000.0,0.0,1879000.0,0.0,0.0,0.0
63,163,g,6.0,0.0,1620000.0,0.0,1620000.0,0.0,0.0,0.0
63,164,g,2.0,0.0,2216670.0,0.0,2216670.0,0.0,0.0,0.0
63,165,g,1.0,0.0,1970000.0,0.0,1970000.0,0.0,0.0,0.0
63,166,g,0.4,0.0,2600000.0,0.0,2600000.0,0.0,0.0,0.0
63,167,g,0.2,0.0,2370000.0,0.0,2370000.0,0.0,0.0,0.0
64,134,g,0.4,0.0,2753330.0,0.0,2753330.0,0.0,0.0,0.0
64,135,g,1.1,0.2,3320140.0,0.0,3320140.0,0.0,50205.0,0.0
64,136,g,1.0,0.5,2403330.0,0.0,2403330.0,0.0,0.0,0.0
64,137,g,2.2,0.2,2936670.0,0.0,2936670.0,0.0,0.0,0.0
64,138,g,4.7,0.9,1990000.0,0.0,1990000.0,0.0,0.0,0.0
64,139,g,5.7,0.4,2622670.0,0.0,2622670.0,0.0,0.0,0.0
64,139,m,4.8,0.9,2706000.0,0.0,2706000.0,0.0,0.0,0.0
64,140,g,15.8,0.4,1736000.0,0.0,1736000.0,0.0,0.0,0.0
64,141,g,14.0,4.0,2365130.0,4699.93,1313770.0,0.0,0.0,0.0
64,141,m,24.5,0.5,2072020.0,0.0,2113580.0,0.0,0.0,0.0
64,142,g,70.2,0.6,735953.0,45918.5,1038540.0,0.0,0.0,0.0
64,143,g,39.0,2.0,1782440.0,79574.4,1213860.0,0.0,0.0,0.0
64,143,m,110.0,1.4,1262730.0,114375.0,2113900.0,0.0,0.0,0.0
64,144,g,268.2,3.6,1287330.0,0.0,1287330.0,0.0,0.0,0.0
64,145,g,1380.0,24.0,344190.0,15325.9,2428310.0,0.0,0.0,0.0
64,145,m,85.0,3.0,110582.0,0.0,816983.0,0.0,0.0,0.0
64,146,g,4170530.0,8640.0,121675.0,1988.18,254425.0,0.0,0.0,0.0
64,147,g,137016.0,432.0,728999.0,0.0,728999.0,0.0,0.0,0.0
64,148,g,2366770000.0,94670800.0,0.0,0.0,0.0,3182.94,3271320.0,3182.94
64,149,g,801792.0,8640.0,64836.0,1895.82,529909.0,0.0,0.0,0.0
64,150,g,57434800000000.0,5364790000000.0,0.0,0.0,0.0,13002.8,2796670.0,13002.8
64,151,g,10713600.0,86400.0,38833.4,2953.31,70400.1,0.0156029,0.0267083,0.0156029
64,152,g,3.40815e+21,2.52455e+20,0.0,0.0,0.0,1500.55,2204620.0,1500.55
64,153,g,20779200.0,60480.0,43729.5,3412.92,106647.0,0.0,0.0,0.0
64,154,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,155,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,155,m,0.032,0.0003,0.0,0.0,121050.0,0.0,0.0,0.0
64,156,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,157,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,158,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,159,g,66524.4,25.2,308606.0,5366.12,56792.6,0.0,0.0,0.0
64,160,g,4.10249e+24,0.0,1729500.0,0.0,0.0,0.0,0.0,0.0
64,161,g,219.6,3.0,584561.0,1408.98,393018.0,0.0,0.0,0.0
64,162,g,504.0,12.0,339540.0,38465.1,416817.0,0.0,0.0,0.0
64,163,g,68.0,3.0,1064290.0,85717.0,490403.0,0.0,0.0,0.0
64,164,g,45.0,3.0,776666.0,0.0,776666.0,0.0,0.0,0.0
64,165,g,10.3,1.6,1396670.0,0.0,1396670.0,0.0,0.0,0.0
64,166,g,4.8,1.0,1120000.0,0.0,1120000.0,0.0,0.0,0.0
64,167,g,3.0,0.0,1713330.0,0.0,1713330.0,0.0,0.0,0.0
64,168,g,0.3,0.0,1466670.0,0.0,1466670.0,0.0,0.0,0.0
64,169,g,1.0,0.0,2066670.0,0.0,2066670.0,0.0,0.0,0.0
65,136,g,0.2,0.0,4360000.0,0.0,4360000.0,0.0,0.0,0.0
65,137,g,0.6,0.0,1701670.0,0.0,1701670.0,0.0,380500.0,0.0
65,138,g,0.8,0.0,4050000.0,0.0,4050000.0,0.0,0.0,0.0
65,139,g,1.6,0.2,3120000.0,0.0,3120000.0,0.0,0.0,0.0
65,140,g,2.4,0.2,3762500.0,0.0,3762500.0,0.0,4958.85,0.0
65,141,g,3.5,0.2,2831700.0,0.0,2831700.0,0.0,0.0,0.0
65,141,m,7.9,0.6,2768730.0,0.0,2768730.0,0.0,0.0,0.0
65,142,g,0.597,0.017,4104830.0,27165.7,1249590.0,0.0,0.0,0.0
65,142,m,0.303,0.017,16967.0,0.0,295766.0,0.0,0.0,0.0
65,143,g,12.0,1.0,2549130.0,0.0,2549130.0,0.0,0.0,0.0
65,143,m,21.0,0.0,2574570.0,0.0,2574570.0,0.0,0.0,0.0
65,144,g,1.0,0.0,0.0,0.0,287734.0,0.0,0.0,0.0
65,144,m,4.25,0.15,1109410.0,0.0,1371360.0,0.0,0.0,0.0
65,145,g,1200.0,0.0,2349000.0,0.0,2349000.0,0.0,0.0,0.0
65,145,m,30.9,0.7,2225000.0,0.0,2225000.0,0.0,0.0,0.0
65,146,g,8.0,4.0,2994340.0,82105.1,1365810.0,0.0,0.0,0.0
65,146,m,24.0,0.5,1454430.0,104662.0,4097180.0,0.0,0.0,0.0
65,146,n,0.00118,2e-05,0.0,0.0,780000.0,0.0,0.0,0.0
65,147,g,5904.0,108.0,177198.0,12355.4,2349300.0,0.0,0.0,0.0
65,147,m,109.8,3.6,312113.0,50813.7,1896290.0,0.0,0.0,0.0
65,148,g,3600.0,60.0,839653.0,26187.3,2185680.0,0.0,0.0,0.0
65,148,m,132.0,3.0,1941970.0,0.0,1941970.0,0.0,0.0,0.0
65,149,g,14824.8,90.0,83518.5,2500.09,1358510.0,501.192,680998.0,501.192
65,149,m,249.6,2.4,173089.0,523.548,1044290.0,1.54,879.78,1.54
65,150,g,12528.0,576.0,1551890.0,0.0,1551890.0,0.0,1793.05,0.0
65,150,m,348.0,12.0,1702670.0,0.0,1702670.0,0.0,0.0,0.0
65,151,g,63392.4,3.6,73667.8,1919.72,987745.0,0.36,306.916,0.36
65,151,m,25.0,3.0,55067.2,0.0,148436.0,0.0,0.0,0.0
65,152,g,63000.0,360.0,210653.0,24060.7,1391250.0,0.0,0.0,0.0
65,152,m,252.0,6.0,317713.0,0.0,713084.0,0.0,0.0,0.0
65,153,g,202176.0,864.0,42271.3,1858.38,321601.0,0.0,0.0,0.0
65,154,g,77400.0,1440.0,1183290.0,0.0,1183290.0,0.0,0.0,0.0
65,154,m,33840.0,1440.0,928484.0,0.0,931097.0,0.0,0.0,0.0
65,154,n,81720.0,1800.0,1228550.0,0.0,1231930.0,0.0,0.0,0.0
65,155,g,459648.0,5184.0,38663.6,1074.4,176601.0,0.0,0.0,0.0
65,156,g,446688.0,10368.0,84600.5,7301.24,1935370.0,0.0,0.0,0.0
65,156,m,87840.0,3600.0,22064.0,1743.78,37588.9,0.0,0.0,0.0
65,156,n,18360.0,1080.0,84061.7,7888.4,4743.16,0.0,0.0,0.0
65,157,g,3124200000.0,315576000.0,5699.58,568.665,10394.3,0.0,0.0,0.0
65,158,g,5680250000.0,347126000.0,111729.0,5823.52,813696.0,0.0,0.0,0.0
65,158,m,10.8,0.2,85926.6,7966.28,24203.0,0.0,0.0,0.0
65,159,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,160,g,6246720.0,17280.0,257280.0,5948.52,1129730.0,0.0,0.0,0.0
65,161,g,595296.0,2592.0,200738.0,12017.2,33761.5,0.0,0.0,0.0
65,162,g,456.0,9.0,531050.0,19702.6,1105720.0,0.0,0.0,0.0
65,163,g,1170.0,18.0,362001.0,13535.8,785880.0,0.0,0.0,0.0
65,164,g,180.0,6.0,1297770.0,0.0,1297770.0,0.0,0.0,0.0
65,165,g,126.6,6.0,911559.0,24.2446,641838.0,0.0,0.0,0.0
65,166,g,25.6,2.2,1610030.0,0.0,1610030.0,0.0,0.0,0.0
65,167,g,19.0,3.0,1366670.0,0.0,1366670.0,0.0,0.0,0.0
65,168,g,8.2,1.3,2020000.0,0.0,2020000.0,0.0,0.0,0.0
65,169,g,2.0,0.0,1833330.0,0.0,1833330.0,0.0,0.0,0.0
65,170,g,3.0,0.0,2440000.0,0.0,2440000.0,0.0,0.0,0.0
65,171,g,0.5,0.0,2203330.0,0.0,2203330.0,0.0,0.0,0.0
66,138,g,0.2,0.0,2896670.0,0.0,2896670.0,0.0,0.0,0.0
66,139,g,0.6,0.2,3493330.0,0.0,3493330.0,0.0,0.0,0.0
66,140,g,0.7,0.4,2546670.0,0.0,2546670.0,0.0,0.0,0.0
66,141,g,0.9,0.2,3073330.0,0.0,3073330.0,0.0,0.0,0.0
66,142,g,2.3,0.3,2366110.0,0.0,2366110.0,0.0,867.915,0.0
66,143,g,5.6,1.0,2703330.0,0.0,2703330.0,0.0,0.0,0.0
66,143,m,3.0,0.3,2806900.0,0.0,2806900.0,0.0,0.0,0.0
66,144,g,9.1,0.4,0.0,0.0,75042.1,0.0,0.0,0.0
66,145,g,9.5,1.0,2530000.0,0.0,2530000.0,0.0,0.0,0.0
66,145,m,14.1,0.7,2569400.0,0.0,2569400.0,0.0,0.0,0.0
66,146,g,29.0,3.0,13326.7,162.903,1180390.0,0.0,0.0,0.0
66,146,m,0.15,0.02,0.0,0.0,2935700.0,0.0,0.0,0.0
66,147,g,40.0,10.0,2187480.0,0.0,2187480.0,0.0,577.0,0.0
66,147,m,55.0,1.0,1573850.0,0.0,1836520.0,0.0,0.0,0.0
66,148,g,198.0,12.0,25706.6,962.331,717506.0,0.0,0.0,0.0
66,149,g,252.0,8.4,99523.1,7896.77,1609790.0,0.0,0.0,0.0
66,149,m,0.49,0.015,14948.1,0.0,2657420.0,0.0,0.0,0.0
66,150,g,430.2,3.0,382720.0,0.0,382720.0,0.0,1566400.0,0.0
66,151,g,1074.0,18.0,893511.0,0.0,893511.0,0.0,234030.0,0.0
66,152,g,8568.0,72.0,10299.4,681.189,286536.0,4.0,3628.0,4.0
66,153,g,23040.0,360.0,80935.9,2172.9,708897.0,0.469906,325.613,0.469906
66,154,g,94670800000000.0,47335400000000.0,0.0,0.0,0.0,5001.78,2946690.0,5001.78
66,155,g,35640.0,720.0,23636.9,875.085,605394.0,0.0,0.0,0.0
66,156,g,3.15576e+25,0.0,1006100.0,0.0,0.0,0.0,879648.0,0.0
66,157,g,29304.0,180.0,13286.4,961.299,350358.0,0.0,0.0,0.0
66,157,m,0.0216,0.0016,94431.7,3189.1,101216.0,0.0,0.0,0.0
66,158,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,159,g,12476200.0,17280.0,12822.3,991.3,45509.4,0.0,0.0,0.0
66,160,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,161,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,162,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,163,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,164,g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,165,g,8402.4,3.6,448422.0,12313.4,27756.0,0.0,0.0,0.0
66,165,m,75.42,0.36,10415.0,0.0,116152.0,0.0,0.0,0.0
66,166,g,293760.0,720.0,157864.0,8991.1,41868.6,0.0,0.0,0.0
66,167,g,372.0,4.8,706270.0,40728.0,523710.0,0.0,0.0,0.0
66,168,g,522.0,18.0,503334.0,0.0,503334.0,0.0,0.0,0.0
66,169,g,39.0,8.0,1067670.0,0.0,1067670.0,0.0,0.0,0.0
66,170,g,30.0,0.0,826666.0,0.0,826666.0,0.0,0.0,0.0
66,171,g,6.0,0.0,1470000.0,0.0,1470000.0,0.0,0.0,0.0
66,172,g,3.0,0.0,1223330.0,0.0,1223330.0,0.0,0.0,0.0
66,173,g,2.0,0.0,1773330.0,0.0,1773330.0,0.0,0.0,0.0
67,140,g,0.006,0.003,45100.0,0.0,45100.0,0.0,1080090.0,0.0
67,141,g,0.0041,0.0001,0.0,0.0,0.0,57.279,8418.54,57.279
67,142,g,0.4,0.1,4163330.0,0.0,4163330.0,0.0,0.0,0.0
67,143,g,0.3,0.0,3243100.0,0.0,3243100.0,0.0,0.0,0.0
67,144,g,0.7,0.1,3793330.0,0.0,3793330.0,0.0,0.0,0.0
67,145,g,2.4,0.1,2997270.0,0.0,2997270.0,0.0,0.0,0.0
67,145,m,0.1,0.0,1535000.0,0.0,1585000.0,0.0,0.0,0.0
67,146,g,3.6,0.3,2682770.0,0.0,2682770.0,0.0,0.0,0.0
67,147,g,5.8,0.4,2533500.0,0.0,2533500.0,0.0,0.0,0.0
67,148,g,2.2,1.1,3781000.0,69859.4,1103860.0,0.0,0.0,0.0
67,148,m,0.00236,6e-05,41762.2,1030.32,648350.0,0.0,0.0,0.0
67,148,n,0.00235,4e-05,0.0,0.0,290000.0,0.0,0.0,0.0
67,149,g,21.1,0.2,2009000.0,0.0,2009000.0,0.0,0.0,0.0
67,149,m,56.0,3.0,2025270.0,0.0,2025270.0,0.0,0.0,0.0
67,150,g,76.8,1.8,2456330.0,0.0,2456330.0,0.0,0.0,0.0
67,150,m,23.3,0.3,2456330.0,0.0,2456330.0,0.0,0.0,0.0
67,151,g,35.2,0.1,1333020.0,0.0,1333020.0,0.0,1021790.0,0.0
67,151,m,47.2,1.0,396213.0,0.0,396213.0,0.0,3646800.0,0.0
67,152,g,161.8,0.3,1911360.0,0.0,1911360.0,0.0,540852.0,0.0
67,152,m,50.0,0.4,1985000.0,0.0,1985000.0,0.0,494316.0,0.0
67,153,g,120.6,1.8,527109.0,38705.6,914742.0,2.55,1994.1,2.55
67,153,m,558.0,30.0,1397380.0,0.0,1397380.0,0.0,7417.43,0.0
67,154,g,705.6,11.4,1917630.0,0.0,1917630.0,0.0,767.998,0.0
67,154,m,186.0,8.4,1997980.0,0.0,1997980.0,0.0,38.3206,0.0
67,155,g,2880.0,120.0,208448.0,31434.7,445468.0,0.0,0.0,0.0
67,156,g,3360.0,60.0,1726670.0,0.0,1726670.0,0.0,0.0,0.0
67,156,m,9.5,1.5,872067.0,0.0,898267.0,0.0,0.0,0.0
67,156,n,468.0,18.0,1320000.0,0.0,1345000.0,0.0,0.0,0.0
67,157,g,756.0,12.0,833103.0,0.0,833103.0,0.0,0.0,0.0
